,P1==Winner,P1_wins_proba_elo,P1_pts,P2_pts,field_type==indoor_hard,P1_wins_proba_elo_indoor_hard,field_type==outdoor_hard,P1_wins_proba_elo_outdoor_hard,field_type==outdoor_clay,P1_wins_proba_elo_outdoor_clay,field_type==outdoor_grass,P1_wins_proba_elo_outdoor_grass
44217,True,0.3553045109540448,20,802,0,0.6376619835797203,0,0.6657385977867156,1,0.6489378050737802,0,0.7025707674715292
44215,True,0.24916992357720857,1735,541,0,0.7449627383126032,0,0.6353870423810447,1,0.7656182524640849,0,0.6703707025697618
44215,False,0.7508300764227914,541,1735,0,0.2550372616873968,0,0.3646129576189553,1,0.23438174753591512,0,0.32962929743023817
44217,False,0.6446954890459552,802,20,0,0.36233801642027974,0,0.3342614022132844,1,0.3510621949262198,0,0.29742923252847075
43513,True,0.29161671966067815,2690,169,0,0.6191290085485078,1,0.72481736049412,0,0.7207854282224935,0,0.7484508467029157
43515,True,0.5522770718640031,758,418,0,0.6160042024329805,1,0.4526979415923383,0,0.271083667655862,0,0.5724267588959531
43514,True,0.1422472013649314,2690,862,0,0.5697196174281012,1,0.8479802371385708,0,0.7919797687345635,0,0.8269175093276991
43513,False,0.7083832803393219,169,2690,0,0.38087099145149217,1,0.27518263950587996,0,0.2792145717775065,0,0.25154915329708427
43512,False,0.5157312587711481,538,862,0,0.44540222490657033,1,0.5507252430823111,0,0.4989094499369928,0,0.5203090642835061
43511,False,0.4270478675711271,993,758,0,0.4060435400932286,1,0.6017128307780042,0,0.5339262700788139,0,0.5226015843152647
43514,False,0.8577527986350686,862,2690,0,0.4302803825718988,1,0.15201976286142915,0,0.20802023126543645,0,0.17308249067230086
44961,True,0.2581445993912963,1665,970,0,0.7938702705655049,0,0.642016700764996,1,0.6693661772633906,0,0.8868570923383413
44222,True,0.30977938123194515,1100,20,0,0.4773768602660344,0,0.5783969283606379,1,0.6807711776686507,0,0.5185442912044551
44218,False,0.7776457798570917,695,1100,0,0.44254925638463205,0,0.33904171878801703,1,0.2092776334798655,0,0.36271276421998944
43515,False,0.4477229281359969,418,758,0,0.3839957975670195,1,0.5473020584076618,0,0.728916332344138,0,0.42757324110404693
43510,True,0.7659847896457225,418,1755,0,0.3002890055827963,1,0.2242905219630232,0,0.3591550929113998,0,0.1722776761209327
44220,False,0.5236499144812283,1735,865,0,0.7764613723525071,0,0.5976086011711981,1,0.5071464530207264,0,0.6218644510089266
43511,True,0.5729521324288729,758,993,0,0.5939564599067714,1,0.3982871692219958,0,0.4660737299211862,0,0.4773984156847353
44961,False,0.7418554006087037,970,1665,0,0.20612972943449515,0,0.35798329923500405,1,0.33063382273660935,0,0.11314290766165869
44222,False,0.6902206187680548,20,1100,0,0.5226231397339656,0,0.42160307163936206,1,0.3192288223313493,0,0.4814557087955449
44220,True,0.47635008551877167,865,1735,0,0.2235386276474929,0,0.402391398828802,1,0.4928535469792737,0,0.3781355489910733
43512,True,0.4842687412288519,862,538,0,0.5545977750934297,1,0.449274756917689,0,0.5010905500630072,0,0.4796909357164939
44218,True,0.2223542201429083,1100,695,0,0.557450743615368,0,0.660958281211983,1,0.7907223665201345,0,0.6372872357800106
43510,False,0.2340152103542775,1755,418,0,0.6997109944172037,1,0.7757094780369768,0,0.6408449070886002,0,0.8277223238790673
43516,False,0.6551344360761656,594,733,0,0.5016409779432488,1,0.27356419584669833,0,0.2574465597493565,0,0.4119210684984117
43518,True,0.30982089637595867,2690,733,0,0.6123431742207807,1,0.7134236601904375,0,0.6188514721643331,0,0.709542949292838
43517,True,0.3849006378608908,588,1090,0,0.3247585646789966,1,0.4828498800454963,0,0.4260841550414375,0,0.6342611117764085
43517,False,0.6150993621391092,1090,588,0,0.6752414353210034,1,0.5171501199545037,0,0.5739158449585625,0,0.36573888822359146
43516,True,0.3448655639238344,733,594,0,0.4983590220567512,1,0.7264358041533017,0,0.7425534402506435,0,0.5880789315015883
43518,False,0.6901791036240413,733,2690,0,0.38765682577921934,1,0.28657633980956254,0,0.3811485278356669,0,0.290457050707162
43519,True,0.3888888253204128,588,758,0,0.3867459817036075,1,0.6060099204868425,0,0.4734814325320062,0,0.5778267442643832
44965,True,0.5806172017681674,1745,1665,0,0.2395397591110505,0,0.4488263902742225,1,0.5208735884018862,0,0.1973604654343752
43519,False,0.6111111746795872,758,588,0,0.6132540182963925,1,0.39399007951315745,0,0.5265185674679937,0,0.4221732557356168
43520,True,0.28043661926771135,2690,588,0,0.6653019250946004,1,0.7719366716861231,0,0.8571492993961458,0,0.7098260604220824
44965,False,0.4193827982318325,1665,1745,0,0.7604602408889495,0,0.5511736097257776,1,0.47912641159811376,0,0.8026395345656248
43520,False,0.7195633807322886,588,2690,0,0.3346980749053996,1,0.22806332831387688,0,0.14285070060385419,0,0.2901739395779176
46760,False,0.7201638573603274,305,887,0,0.4407591775613149,1,0.40781347292194947,0,0.4451174473152797,0,0.40876176031661204
46759,False,0.5393962800068987,459,727,0,0.45138622385562466,1,0.4537843295790077,0,0.595438289304697,0,0.5303679513002212
46758,False,0.506320601659603,137,368,0,0.5306497322314886,1,0.6306673169007161,0,0.483254254220703,0,0.37342225725274536
46756,True,0.4539166141802259,526,672,0,0.3755057922566189,1,0.5186611023383875,0,0.6563356910223554,0,0.3447219507446989
46755,True,0.38206080184496705,183,723,0,0.4996611141872206,1,0.5901813027350812,0,0.5342477914949868,0,0.6280849558444693
45789,True,0.4741324697693974,756,703,0,0.4684164325287418,0,0.4593198451293919,1,0.4207126573988478,0,0.6808930521397801
45789,False,0.5258675302306026,703,756,0,0.5315835674712581,0,0.5406801548706082,1,0.5792873426011522,0,0.31910694786021987
46758,True,0.493679398340397,368,137,0,0.4693502677685114,1,0.3693326830992839,0,0.516745745779297,0,0.6265777427472546
46756,False,0.5460833858197741,672,526,0,0.624494207743381,1,0.48133889766161253,0,0.34366430897764455,0,0.6552780492553011
46755,False,0.617939198155033,723,183,0,0.5003388858127794,1,0.4098186972649188,0,0.4657522085050132,0,0.37191504415553067
46759,True,0.46060371999310135,727,459,0,0.5486137761443753,1,0.5462156704209923,0,0.404561710695303,0,0.4696320486997788
46760,True,0.2798361426396726,887,305,0,0.5592408224386851,1,0.5921865270780505,0,0.5548825526847203,0,0.591238239683388
46770,False,0.2692331898904513,746,1040,0,0.466992610689864,1,0.6453082056690447,0,0.5563711297858815,0,0.583164258639451
46768,True,0.34976120562018953,807,489,0,0.4558058058655503,1,0.5818626019031585,0,0.6914100416988319,0,0.7061410681080778
46766,False,0.7713713620096271,416,790,0,0.36359318032626486,1,0.29785656568501495,0,0.3732077692537079,0,0.16696445814340777
45792,True,0.27741249541382507,853,780,0,0.5573406660733298,0,0.6423869459896298,1,0.6727629415841482,0,0.665089212771487
46764,False,0.6548129543426859,358,766,0,0.5277328401257275,1,0.46178859338405465,0,0.2969614078248598,0,0.2714465833782921
45793,False,0.1485619834038304,805,644,0,0.37818431864034874,0,0.6416049065232883,1,0.8239976013303683,0,0.712049396220426
45791,False,0.8431255606689079,561,693,0,0.4055326039167656,0,0.2779994841772111,1,0.15649667007070467,0,0.2818487025033962
46769,False,0.8197058903255816,528,1605,0,0.2971435479303409,1,0.3104852666823912,0,0.1795962941318936,0,0.13575440190296173
45791,True,0.15687443933109213,693,561,0,0.5944673960832344,0,0.7220005158227889,1,0.8435033299292953,0,0.7181512974966038
46770,True,0.7307668101095487,1040,746,0,0.533007389310136,1,0.3546917943309553,0,0.4436288702141184,0,0.416835741360549
46769,True,0.1802941096744184,1605,528,0,0.7028564520696591,1,0.6895147333176088,0,0.8204037058681064,0,0.8642455980970383
45796,True,0.8290885887007164,569,343,0,0.3199177636200551,0,0.2016259022351191,1,0.1992743186772271,0,0.2424828482745018
46763,False,0.2581613432549689,7,528,0,0.596756689295164,1,0.6510217866834116,0,0.6367532992605629,0,0.7209043361120314
46764,True,0.34518704565731406,766,358,0,0.4722671598742725,1,0.5382114066159454,0,0.7030385921751402,0,0.7285534166217079
46766,True,0.22862863799037292,790,416,0,0.6364068196737351,1,0.702143434314985,0,0.6267922307462921,0,0.8330355418565922
46768,False,0.6502387943798105,489,807,0,0.5441941941344497,1,0.4181373980968415,0,0.3085899583011681,0,0.29385893189192225
45792,False,0.7225875045861749,780,853,0,0.44265933392667023,0,0.35761305401037025,1,0.3272370584158518,0,0.334910787228513
45793,True,0.8514380165961696,644,805,0,0.6218156813596513,0,0.3583950934767118,1,0.1760023986696318,0,0.2879506037795741
45796,False,0.1709114112992835,343,569,0,0.6800822363799449,0,0.7983740977648809,1,0.8007256813227729,0,0.7575171517254982
46763,True,0.741838656745031,528,7,0,0.403243310704836,1,0.3489782133165884,0,0.3632467007394371,0,0.2790956638879686
46775,False,0.2609704029231894,1130,526,0,0.8192957526171323,1,0.6205002825846739,0,0.7358194978712382,0,0.7457497845935491
46773,True,0.44900301490417516,619,993,0,0.5388560299112785,1,0.51491380891317,0,0.5014413529955386,0,0.4672307837164769
46772,False,0.7494979994046197,585,1180,0,0.4262659390870621,1,0.2404314632957043,0,0.4422814423004042,0,0.39595045436312604
46771,True,0.39234415608293205,828,651,0,0.6175517050011903,1,0.5096195998528895,0,0.3606203850587191,0,0.6564520996582561
46776,False,0.1958398920493703,1105,546,0,0.5190645797115994,1,0.7829689085985023,0,0.7232428289906399,0,0.5371332771461743
46771,False,0.607655843917068,651,828,0,0.3824482949988097,1,0.4903804001471105,0,0.6393796149412809,0,0.3435479003417439
46774,True,0.24825278793676187,960,887,0,0.7158677650123554,1,0.7024579926034775,0,0.8376006750657132,0,0.8449870277517063
46773,False,0.5509969850958248,993,619,0,0.46114397008872154,1,0.48508619108683004,0,0.4985586470044614,0,0.5327692162835231
46778,True,0.523417341569616,2780,790,0,0.528152547025617,1,0.4913219593915682,0,0.8980135919327926,0,0.5180148403406515
46779,False,0.4679997560234323,935,727,0,0.5840310120730439,1,0.5863173110104676,0,0.6749849471902716,0,0.5347975010149043
46781,True,0.767152360823605,766,2690,0,0.3352185145966479,1,0.1972656854467267,0,0.3913259187161214,0,0.3609047020078245
46782,True,0.29692615104784514,3920,807,0,0.7895526466496374,1,0.6242153944016267,0,0.6780407906668484,0,0.7408600799538363
46772,True,0.2505020005953803,1180,585,0,0.5737340609129379,1,0.7595685367042957,0,0.5577185576995958,0,0.604049545636874
46774,False,0.7517472120632381,887,960,0,0.2841322349876446,1,0.2975420073965225,0,0.16239932493428677,0,0.1550129722482937
46775,True,0.7390295970768106,526,1130,0,0.1807042473828677,1,0.3794997174153261,0,0.2641805021287617,0,0.2542502154064509
46776,True,0.8041601079506298,546,1105,0,0.4809354202884007,1,0.2170310914014977,0,0.2767571710093601,0,0.4628667228538257
46778,False,0.476582658430384,790,2780,0,0.471847452974383,1,0.5086780406084318,0,0.10198640806720738,0,0.4819851596593485
46779,True,0.5320002439765676,727,935,0,0.4159689879269561,1,0.4136826889895325,0,0.3250150528097285,0,0.4652024989850957
46781,False,0.232847639176395,2690,766,0,0.664781485403352,1,0.8027343145532733,0,0.6086740812838787,0,0.6390952979921756
46782,False,0.7030738489521549,807,3920,0,0.21044735335036258,1,0.37578460559837334,0,0.3219592093331516,0,0.2591399200461637
45799,True,0.34390344217871704,693,1505,0,0.5014141996769106,0,0.516132678346899,1,0.6635488904871077,0,0.6209542745778207
45803,True,0.26092801502984175,882,756,0,0.6968362941044107,0,0.8328506949115757,1,0.8555695520392742,0,0.4015461708261287
46788,False,0.481315786995339,1040,727,0,0.5469896085094796,1,0.5315819086812148,0,0.647043171345831,0,0.5388639185033962
45806,True,0.18388338542786153,693,644,0,0.5146060172645164,0,0.7984856115875696,1,0.7754443464329214,0,0.8359332550030275
46787,True,0.2516927957831988,1605,526,0,0.7274261988576282,1,0.6360890969119203,0,0.7092921686247677,0,0.876377652288241
46786,True,0.6541159159816194,766,1180,0,0.3738375903646144,1,0.3585549833826028,0,0.5203037346369467,0,0.4852896307952526
46785,False,0.5854220254849407,628,2370,0,0.32745319836251674,1,0.3571508894955986,0,0.1685279982495107,0,0.3941883692901169
46784,True,0.28197067399277387,4410,183,0,0.6971340210027028,1,0.7550077894815956,0,0.7659454602159587,0,0.789144479113334
46783,True,0.48798550022533294,1115,368,0,0.6859136006621565,1,0.5885340465701591,0,0.418391260801892,0,0.3751110254559122
45804,True,0.2926465185902354,1285,569,0,0.3800997026890087,0,0.3739590968906331,1,0.6098292190575664,0,0.6285329906346644
45799,False,0.656096557821283,1505,693,0,0.4985858003230894,0,0.483867321653101,1,0.33645110951289225,0,0.3790457254221793
46783,False,0.5120144997746671,368,1115,0,0.31408639933784355,1,0.41146595342984094,0,0.581608739198108,0,0.6248889745440878
46784,False,0.7180293260072261,183,4410,0,0.30286597899729717,1,0.24499221051840436,0,0.23405453978404134,0,0.21085552088666604
46785,True,0.4145779745150593,2370,628,0,0.6725468016374833,1,0.6428491105044014,0,0.8314720017504893,0,0.6058116307098831
46786,False,0.3458840840183805,1180,766,0,0.6261624096353856,1,0.6414450166173973,0,0.4796962653630533,0,0.5147103692047474
46787,False,0.7483072042168012,526,1605,0,0.27257380114237184,1,0.3639109030880797,0,0.29070783137523226,0,0.12362234771175895
46788,True,0.5186842130046609,727,1040,0,0.4530103914905204,1,0.4684180913187852,0,0.352956828654169,0,0.4611360814966038
46789,False,0.4637870684213028,960,3920,0,0.4447983912324539,1,0.5878457794163379,0,0.5108673525876153,0,0.4936497186706845
46789,True,0.5362129315786972,3920,960,0,0.5552016087675461,1,0.4121542205836622,0,0.4891326474123847,0,0.5063502813293155
45803,False,0.7390719849701582,756,882,0,0.3031637058955893,0,0.1671493050884243,1,0.1444304479607258,0,0.5984538291738712
45804,False,0.7073534814097646,569,1285,0,0.6199002973109913,0,0.6260409031093669,1,0.3901707809424336,0,0.3714670093653356
45806,False,0.8161166145721385,644,693,0,0.4853939827354836,0,0.2015143884124304,1,0.22455565356707863,0,0.1640667449969725
45808,False,0.5808392113577541,1285,882,0,0.3083996997953764,0,0.1281325606904844,1,0.34700230632381135,0,0.526869232094944
46794,False,0.2750893726586431,1605,727,0,0.6341874252125489,1,0.7131790483918007,0,0.8297609593114579,0,0.8050092022791528
46791,False,0.2207534098074073,4410,1115,0,0.5751410665577815,1,0.7826548354070653,0,0.8495609994461434,0,0.8421734857610984
46790,True,0.2275869722043946,2370,546,0,0.6301096223477047,1,0.7378448447217093,0,0.7586965014648722,0,0.7345548513840995
45808,True,0.41916078864224593,882,1285,0,0.6916003002046236,0,0.8718674393095156,1,0.6529976936761887,0,0.4731307679050561
46793,True,0.2831771303504712,2780,619,0,0.7574312919355635,1,0.7553598350851184,0,0.9263137726778486,0,0.7550171145458789
46795,True,0.3445609322544393,3920,766,0,0.8248753674599524,1,0.6287856476887389,0,0.6685975076748356,0,0.6745238753622796
46791,True,0.7792465901925927,1115,4410,0,0.4248589334422185,1,0.2173451645929348,0,0.1504390005538566,0,0.1578265142389016
46790,False,0.7724130277956054,546,2370,0,0.36989037765229527,1,0.2621551552782907,0,0.24130349853512778,0,0.2654451486159005
46793,False,0.7168228696495288,619,2780,0,0.24256870806443653,1,0.2446401649148816,0,0.07368622732215135,0,0.24498288545412106
46794,True,0.7249106273413569,727,1605,0,0.3658125747874511,1,0.2868209516081993,0,0.1702390406885421,0,0.1949907977208471
46795,False,0.6554390677455607,766,3920,0,0.17512463254004762,1,0.3712143523112611,0,0.3314024923251644,0,0.32547612463772035
45811,False,0.4502529080299209,882,693,0,0.5898929896712699,0,0.6844492957665769,1,0.6430316200919247,0,0.34127413514834126
46796,False,0.3991354881704183,2780,2370,0,0.6582094145997153,1,0.5813798905600664,0,0.7655145411256832,0,0.5844714329754723
46796,True,0.6008645118295817,2370,2780,0,0.3417905854002848,1,0.4186201094399336,0,0.2344854588743168,0,0.4155285670245276
45811,True,0.5497470919700791,693,882,0,0.4101070103287301,0,0.3155507042334232,1,0.3569683799080753,0,0.6587258648516587
46798,False,0.7747654699747875,727,3920,0,0.21960269858768444,1,0.2884351222186091,0,0.12330328136182256,0,0.1815670603182462
46798,True,0.22523453002521254,3920,727,0,0.7803973014123156,1,0.7115648777813909,0,0.8766967186381774,0,0.8184329396817538
46799,False,0.3733569972289519,2370,1115,0,0.49693460914143806,1,0.6159789017150152,0,0.7855402846414623,0,0.7271640222730174
46800,False,0.7468034314424564,1115,3920,0,0.30574616249349795,1,0.34858053269399714,0,0.14753425847120072,0,0.16765219777786333
46799,True,0.6266430027710481,1115,2370,0,0.503065390858562,1,0.3840210982849848,0,0.2144597153585377,0,0.2728359777269827
46800,True,0.2531965685575436,3920,1115,0,0.694253837506502,1,0.6514194673060029,0,0.8524657415287993,0,0.8323478022221367
47828,False,0.5530228920504079,1065,1665,0,0.35057541958181593,1,0.46104491546439985,0,0.3218551517400152,0,0.15139276093301124
47829,False,0.6945288480708515,723,585,0,0.49537328611085585,1,0.3627273696290202,0,0.42722673447261517,0,0.33638880159437623
47831,True,0.7649214700392121,935,1005,0,0.3302776416755272,1,0.3159743679885175,0,0.1899938733169373,0,0.2073541168025678
47832,True,0.6999077984959459,561,689,0,0.5425603648474004,1,0.4596262893068973,0,0.3589424656219004,0,0.4343502137751085
47833,True,0.5088924428309708,416,620,0,0.5910249223148983,1,0.5845649876898797,0,0.3925541708364215,0,0.2677520542975664
47828,True,0.4469771079495921,1665,1065,0,0.6494245804181841,1,0.5389550845356001,0,0.6781448482599848,0,0.8486072390669888
47833,False,0.4911075571690292,620,416,0,0.40897507768510166,1,0.41543501231012026,0,0.6074458291635785,0,0.7322479457024336
47831,False,0.2350785299607879,1005,935,0,0.6697223583244728,1,0.6840256320114825,0,0.8100061266830627,0,0.7926458831974322
47832,False,0.3000922015040542,689,561,0,0.45743963515259956,1,0.5403737106931027,0,0.6410575343780995,0,0.5656497862248915
47829,True,0.30547115192914853,585,723,0,0.5046267138891442,1,0.6372726303709798,0,0.5727732655273848,0,0.6636111984056238
47840,False,0.2405775454629191,1080,993,0,0.48695888809119636,1,0.5700944145618263,0,0.8366466235365031,0,0.5206816829384192
